frameId,x_above,y_above,xa_above,ya_above,xb_above,yb_above,xc_above,yc_above,xd_above,yd_above,x_side,y_side,xa_side,ya_side,xb_side,yb_side,xc_side,yc_side,xd_side,yd_side,height,swimmerId,underwater,video,interpolateData
6033,0,0,0,0,0,0,0,0,0,0,525,570,243,466,761,466,761,671,243,671,518,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6034,0,0,0,0,0,0,0,0,0,0,534,573,246,474,730,474,730,673,246,673,484,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6035,0,0,0,0,0,0,0,0,0,0,541,579,239,474,766,474,766,672,239,672,527,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6036,0,0,0,0,0,0,0,0,0,0,551,576,270,473,776,473,776,673,270,673,506,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6037,0,0,0,0,0,0,0,0,0,0,532,574,276,479,729,479,729,673,276,673,453,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6038,0,0,0,0,0,0,0,0,0,0,489,584,284,481,711,481,711,672,284,672,427,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6039,0,0,0,0,0,0,0,0,0,0,487,580,278,487,712,487,712,664,278,664,434,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6040,0,0,0,0,0,0,0,0,0,0,493,586,262,495,713,495,713,667,262,667,451,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6041,0,0,0,0,0,0,0,0,0,0,503,587,281,496,720,496,720,663,281,663,439,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6042,0,0,0,0,0,0,0,0,0,0,448,585,288,499,590,499,590,658,288,658,302,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6043,0,0,0,0,0,0,0,0,0,0,442,592,288,505,617,505,617,667,288,667,329,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6044,0,0,0,0,0,0,0,0,0,0,516,597,326,505,743,505,743,678,326,678,417,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6045,0,0,0,0,0,0,0,0,0,0,529,598,332,512,757,512,757,685,332,685,425,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6046,0,0,0,0,0,0,0,0,0,0,586,617,334,538,911,538,911,697,334,697,577,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6047,0,0,0,0,0,0,0,0,0,0,594,635,384,554,777,554,777,711,384,711,393,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6048,0,0,0,0,0,0,0,0,0,0,598,631,386,558,767,558,767,716,386,716,381,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6049,0,0,0,0,0,0,0,0,0,0,632,637,407,565,911,565,911,722,407,722,504,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6050,0,0,0,0,0,0,0,0,0,0,590,649,423,573,697,573,697,723,423,723,274,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6051,0,0,0,0,0,0,0,0,0,0,602,643,440,564,723,564,723,733,440,733,283,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6052,0,0,0,0,0,0,0,0,0,0,620,653,479,560,751,560,751,745,479,745,272,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6053,0,0,0,0,0,0,0,0,0,0,635,664,501,555,781,555,781,753,501,753,280,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6054,0,0,0,0,0,0,0,0,0,0,700,653,528,552,921,552,921,763,528,763,393,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6055,0,0,0,0,0,0,0,0,0,0,711,656,521,551,954,551,954,771,521,771,433,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6056,0,0,0,0,0,0,0,0,0,0,685,658,523,552,899,552,899,777,523,777,376,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6057,0,0,0,0,0,0,0,0,0,0,709,644,531,574,895,574,895,716,531,716,364,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6058,0,0,0,0,0,0,0,0,0,0,715,683,532,587,915,587,915,782,532,782,383,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6059,0,0,0,0,0,0,0,0,0,0,725,642,530,570,940,570,940,737,530,737,410,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6060,0,0,0,0,0,0,0,0,0,0,719,667,574,566,955,566,955,765,574,765,381,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6061,0,0,0,0,0,0,0,0,0,0,746,650,560,561,969,561,969,763,560,763,409,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6062,0,0,0,0,0,0,0,0,0,0,760,661,614,556,993,556,993,763,614,763,379,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6063,0,0,0,0,0,0,0,0,0,0,783,631,620,554,1019,554,1019,718,620,718,399,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6064,0,0,0,0,0,0,0,0,0,0,826,630,640,566,1039,566,1039,710,640,710,399,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6065,0,0,0,0,0,0,0,0,0,0,838,623,615,568,1064,568,1064,714,615,714,449,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6066,0,0,0,0,0,0,0,0,0,0,836,627,620,561,1084,561,1084,716,620,716,464,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6067,0,0,0,0,0,0,0,0,0,0,840,634,634,560,1103,560,1103,713,634,713,469,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6068,0,0,0,0,0,0,0,0,0,0,850,628,652,558,1127,558,1127,714,652,714,475,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6069,0,0,0,0,0,0,0,0,0,0,884,628,664,551,1139,551,1139,718,664,718,475,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6070,0,0,0,0,0,0,0,0,0,0,896,620,690,544,1159,544,1159,711,690,711,469,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6071,0,0,0,0,0,0,0,0,0,0,934,627,724,538,1189,538,1189,711,724,711,465,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6072,0,0,0,0,0,0,0,0,0,0,986,652,741,589,1215,589,1215,711,741,711,474,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6073,0,0,0,0,0,0,0,0,0,0,989,659,713,593,1240,593,1240,711,713,711,527,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6074,0,0,0,0,0,0,0,0,0,0,976,621,741,478,1197,478,1197,719,741,719,456,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6075,0,0,0,0,0,0,0,0,0,0,1005,606,811,456,1183,456,1183,711,811,711,372,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6076,0,0,0,0,0,0,0,0,0,0,974,616,735,437,1193,437,1193,713,735,713,458,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6077,0,0,0,0,0,0,0,0,0,0,1020,614,848,416,1205,416,1205,717,848,717,357,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6078,0,0,0,0,0,0,0,0,0,0,1037,613,856,400,1239,400,1239,719,856,719,383,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6079,0,0,0,0,0,0,0,0,0,0,991,547,853,384,1139,384,1139,637,853,637,286,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6080,0,0,0,0,0,0,0,0,0,0,1086,675,942,612,1261,612,1261,719,942,719,319,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6081,0,0,0,0,0,0,0,0,0,0,1060,606,884,364,1291,364,1291,720,884,720,407,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6082,0,0,0,0,0,0,0,0,0,0,1119,646,989,540,1302,540,1302,719,989,719,313,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6083,0,0,0,0,0,0,0,0,0,0,1111,632,993,540,1257,540,1257,717,993,717,264,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6084,0,0,0,0,0,0,0,0,0,0,1000,536,896,354,1126,354,1126,628,896,628,230,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6085,0,0,0,0,0,0,0,0,0,0,989,538,892,362,1130,362,1130,629,892,629,238,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6086,0,0,0,0,0,0,0,0,0,0,994,558,854,370,1123,370,1123,656,854,656,269,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6087,0,0,0,0,0,0,0,0,0,0,983,554,824,386,1127,386,1127,647,824,647,303,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6088,0,0,0,0,0,0,0,0,0,0,970,558,792,406,1116,406,1116,650,792,650,324,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6089,0,0,0,0,0,0,0,0,0,0,938,533,747,420,1108,420,1108,629,747,629,361,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6090,0,0,0,0,0,0,0,0,0,0,937,543,740,444,1108,444,1108,627,740,627,368,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6091,0,0,0,0,0,0,0,0,0,0,929,551,713,468,1103,468,1103,639,713,639,390,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6092,0,0,0,0,0,0,0,0,0,0,944,573,704,486,1101,486,1101,635,704,635,397,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6093,0,0,0,0,0,0,0,0,0,0,936,576,697,510,1100,510,1100,639,697,639,403,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6094,0,0,0,0,0,0,0,0,0,0,1198,655,1076,602,1304,602,1304,702,1076,702,228,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6095,0,0,0,0,0,0,0,0,0,0,1136,651,974,601,1316,601,1316,702,974,702,342,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6096,0,0,0,0,0,0,0,0,0,0,979,620,720,530,1144,530,1144,699,720,699,424,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6097,0,0,0,0,0,0,0,0,0,0,1027,638,717,529,1288,529,1288,709,717,709,571,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6098,0,0,0,0,0,0,0,0,0,0,956,611,790,532,1064,532,1064,674,790,674,274,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6099,0,0,0,0,0,0,0,0,0,0,1084,656,966,599,1221,599,1221,699,966,699,255,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6100,0,0,0,0,0,0,0,0,0,0,928,615,816,530,1061,530,1061,696,816,696,245,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6101,0,0,0,0,0,0,0,0,0,0,995,637,814,531,1140,531,1140,701,814,701,326,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6102,0,0,0,0,0,0,0,0,0,0,1033,645,814,528,1235,528,1235,703,814,703,421,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6103,0,0,0,0,0,0,0,0,0,0,1057,641,882,532,1287,532,1287,705,882,705,405,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6104,0,0,0,0,0,0,0,0,0,0,1046,638,894,540,1241,540,1241,709,894,709,347,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6105,0,0,0,0,0,0,0,0,0,0,1064,645,894,538,1231,538,1231,717,894,717,337,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6106,0,0,0,0,0,0,0,0,0,0,1076,637,895,539,1231,539,1231,718,895,718,336,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6107,0,0,0,0,0,0,0,0,0,0,1067,635,898,547,1239,547,1239,714,898,714,341,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6108,0,0,0,0,0,0,0,0,0,0,1063,619,897,546,1238,546,1238,687,897,687,341,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6109,0,0,0,0,0,0,0,0,0,0,1092,620,894,542,1239,542,1239,684,894,684,345,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6110,0,0,0,0,0,0,0,0,0,0,1077,617,902,539,1255,539,1255,692,902,692,353,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6111,0,0,0,0,0,0,0,0,0,0,1090,612,910,532,1277,532,1277,691,910,691,367,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6112,0,0,0,0,0,0,0,0,0,0,1084,617,896,529,1313,529,1313,701,896,701,417,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6113,0,0,0,0,0,0,0,0,0,0,1112,618,906,528,1321,528,1321,697,906,697,415,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6114,0,0,0,0,0,0,0,0,0,0,1122,618,906,518,1342,518,1342,692,906,692,436,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6115,0,0,0,0,0,0,0,0,0,0,1135,600,904,512,1352,512,1352,699,904,699,448,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6116,0,0,0,0,0,0,0,0,0,0,1121,601,907,510,1379,510,1379,687,907,687,472,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6117,0,0,0,0,0,0,0,0,0,0,1105,610,907,510,1295,510,1295,693,907,693,388,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6118,0,0,0,0,0,0,0,0,0,0,1070,622,908,509,1248,509,1248,687,908,687,340,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6119,0,0,0,0,0,0,0,0,0,0,1104,621,909,529,1250,529,1250,695,909,695,341,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6120,0,0,0,0,0,0,0,0,0,0,1086,612,901,536,1237,536,1237,687,901,687,336,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6121,0,0,0,0,0,0,0,0,0,0,1075,619,909,536,1209,536,1209,689,909,689,300,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6122,0,0,0,0,0,0,0,0,0,0,1073,621,904,542,1213,542,1213,694,904,694,309,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6123,0,0,0,0,0,0,0,0,0,0,1071,629,956,542,1207,542,1207,690,956,690,251,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6124,0,0,0,0,0,0,0,0,0,0,1063,633,908,545,1211,545,1211,695,908,695,303,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6125,0,0,0,0,0,0,0,0,0,0,1068,637,948,549,1214,549,1214,696,948,696,266,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6126,0,0,0,0,0,0,0,0,0,0,1051,634,907,555,1186,555,1186,699,907,699,279,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6127,0,0,0,0,0,0,0,0,0,0,1051,636,950,553,1167,553,1167,696,950,696,217,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6128,0,0,0,0,0,0,0,0,0,0,1015,622,910,564,1135,564,1135,693,910,693,225,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6129,0,0,0,0,0,0,0,0,0,0,1039,634,951,562,1133,562,1133,687,951,687,182,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6130,0,0,0,0,0,0,0,0,0,0,1039,632,956,560,1130,560,1130,689,956,689,174,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6131,0,0,0,0,0,0,0,0,0,0,1054,601,979,556,1133,556,1133,647,979,647,154,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6132,0,0,0,0,0,0,0,0,0,0,1033,625,912,553,1133,553,1133,684,912,684,221,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6133,0,0,0,0,0,0,0,0,0,0,1054,629,962,543,1141,543,1141,685,962,685,179,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6134,0,0,0,0,0,0,0,0,0,0,1092,599,1000,524,1161,524,1161,649,1000,649,161,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6135,0,0,0,0,0,0,0,0,0,0,1104,606,996,506,1198,506,1198,668,996,668,202,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6136,0,0,0,0,0,0,0,0,0,0,1083,613,942,476,1185,476,1185,702,942,702,243,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6137,0,0,0,0,0,0,0,0,0,0,1112,582,984,447,1197,447,1197,658,984,658,213,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6138,0,0,0,0,0,0,0,0,0,0,1108,578,982,414,1199,414,1199,660,982,660,217,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6139,0,0,0,0,0,0,0,0,0,0,1077,581,923,407,1177,407,1177,655,923,655,254,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6140,0,0,0,0,0,0,0,0,0,0,1045,615,926,543,1122,543,1122,656,926,656,196,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6141,0,0,0,0,0,0,0,0,0,0,1081,611,1022,540,1135,540,1135,653,1022,653,113,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6142,0,0,0,0,0,0,0,0,0,0,1097,621,1024,537,1161,537,1161,661,1024,661,137,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6143,0,0,0,0,0,0,0,0,0,0,1093,623,1023,549,1163,549,1163,668,1023,668,140,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6144,0,0,0,0,0,0,0,0,0,0,1089,614,1022,544,1165,544,1165,668,1022,668,143,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6145,0,0,0,0,0,0,0,0,0,0,1092,618,1022,538,1175,538,1175,669,1022,669,153,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6146,0,0,0,0,0,0,0,0,0,0,1090,620,1032,537,1166,537,1166,658,1032,658,134,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6158,0,0,0,0,0,0,0,0,0,0,849,776,746,755,931,755,931,801,746,801,185,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6161,0,0,0,0,0,0,0,0,0,0,1076,560,1043,428,1111,428,1111,648,1043,648,68,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6163,0,0,0,0,0,0,0,0,0,0,1078,559,1045,423,1134,423,1134,651,1045,651,89,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6164,0,0,0,0,0,0,0,0,0,0,1083,569,1047,426,1145,426,1145,652,1047,652,98,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6165,0,0,0,0,0,0,0,0,0,0,1076,558,1046,423,1145,423,1145,653,1046,653,99,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6166,0,0,0,0,0,0,0,0,0,0,1078,561,1046,416,1135,416,1135,655,1046,655,89,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6167,0,0,0,0,0,0,0,0,0,0,1075,549,1040,394,1133,394,1133,657,1040,657,93,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6168,0,0,0,0,0,0,0,0,0,0,1076,560,1030,398,1131,398,1131,657,1030,657,101,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6169,0,0,0,0,0,0,0,0,0,0,1060,533,1022,401,1096,401,1096,658,1022,658,74,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6170,0,0,0,0,0,0,0,0,0,0,1059,544,1009,411,1099,411,1099,663,1009,663,90,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6171,0,0,0,0,0,0,0,0,0,0,1055,545,994,420,1097,420,1097,663,994,663,103,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6172,0,0,0,0,0,0,0,0,0,0,1051,546,978,440,1095,440,1095,663,978,663,117,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6173,0,0,0,0,0,0,0,0,0,0,1045,551,950,463,1110,463,1110,663,950,663,160,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6174,0,0,0,0,0,0,0,0,0,0,1042,558,944,482,1117,482,1117,662,944,662,173,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6175,0,0,0,0,0,0,0,0,0,0,1035,558,952,499,1091,499,1091,661,952,661,139,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6176,0,0,0,0,0,0,0,0,0,0,1036,564,963,503,1089,503,1089,661,963,661,126,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6177,0,0,0,0,0,0,0,0,0,0,1039,570,980,503,1087,503,1087,659,980,659,107,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6187,0,0,0,0,0,0,0,0,0,0,975,578,904,502,1051,502,1051,631,904,631,147,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6188,0,0,0,0,0,0,0,0,0,0,967,583,898,508,1051,508,1051,633,898,633,153,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6189,0,0,0,0,0,0,0,0,0,0,962,588,894,508,1053,508,1053,645,894,645,159,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6190,0,0,0,0,0,0,0,0,0,0,965,595,890,512,1053,512,1053,647,890,647,163,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6191,0,0,0,0,0,0,0,0,0,0,962,597,891,512,1053,512,1053,651,891,651,162,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6192,0,0,0,0,0,0,0,0,0,0,963,597,897,514,1053,514,1053,656,897,656,156,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6193,0,0,0,0,0,0,0,0,0,0,935,610,872,520,1000,520,1000,673,872,673,128,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6194,0,0,0,0,0,0,0,0,0,0,943,604,904,526,1000,526,1000,657,904,657,96,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
6195,0,0,0,0,0,0,0,0,0,0,936,611,882,532,999,532,999,671,882,671,117,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
